component_id,component_size,product_id_count,identity_count,product_id_sample,identity_sample,min_row_index
product_id_part_name_brand_model_year_start_year_end_component_000649,6,1,1,56321358,gear box bracket -(rear) | toyota | corolla | 2008 | 2012,4204
product_id_part_name_brand_model_year_start_year_end_component_000650,6,1,1,56326691,rear axle -(rear) | toyota | corolla | 2008 | 2012,4205
product_id_part_name_brand_model_year_start_year_end_component_000651,6,1,1,57225601,shock absorbers rear -(left rear) | toyota | corolla | 2002 | 2007,4214
product_id_part_name_brand_model_year_start_year_end_component_000652,6,1,1,54389283,shock absorbers rear -(rear) | toyota | corolla | 1993 | 1997,4216
product_id_part_name_brand_model_year_start_year_end_component_000653,6,1,1,54646065,strut rear -(left rear) | toyota | corolla | 1998 | 2001,4228
product_id_part_name_brand_model_year_start_year_end_component_000655,6,1,1,53866331,hub rear -(right rear) | toyota | corolla | 1993 | 1997,4273
product_id_part_name_brand_model_year_start_year_end_component_000656,6,1,1,53822125,strut bearing rear -(left rear) | toyota | corolla | 1998 | 2001,4280
product_id_part_name_brand_model_year_start_year_end_component_000657,6,1,1,60410030,trailing link rear -(right upper) | toyota | corolla | 2019 | 2027,4294
product_id_part_name_brand_model_year_start_year_end_component_000658,6,1,1,54360056,trailing link rear -(right) | toyota | corolla | 1998 | 2001,4301
product_id_part_name_brand_model_year_start_year_end_component_000659,6,1,1,54363441,trailing link rear -(left) | toyota | corolla | 1998 | 2001,4302
product_id_part_name_brand_model_year_start_year_end_component_000662,6,1,1,60188260,steering wheel airbag -(interior front) | skoda | octavia | 2013 | 2020,7700
product_id_part_name_brand_model_year_start_year_end_component_000663,6,1,1,65210848,curtain airbags -(left) | skoda | octavia | 2005 | 2013,7706
product_id_part_name_brand_model_year_start_year_end_component_000664,6,1,1,53938328,roof assembled -(right) | skoda | octavia | 2005 | 2013,7719
product_id_part_name_brand_model_year_start_year_end_component_000665,6,1,1,53938783,roof assembled -(left) | skoda | octavia | 2005 | 2013,7720
product_id_part_name_brand_model_year_start_year_end_component_000666,6,1,1,54057262,side airbags -(left) | skoda | octavia | 2005 | 2013,7721
product_id_part_name_brand_model_year_start_year_end_component_000667,6,1,1,60482533,side airbags -(left rear) | skoda | octavia | 2013 | 2020,7726
product_id_part_name_brand_model_year_start_year_end_component_000668,6,1,1,60482540,side airbags -(right rear) | skoda | octavia | 2013 | 2020,7727
product_id_part_name_brand_model_year_start_year_end_component_000669,6,1,1,54672962,brake caliper -(right front) | skoda | octavia | 2020 | 2027,7755
product_id_part_name_brand_model_year_start_year_end_component_000670,6,1,1,54677905,brake caliper -(left front) | skoda | octavia | 2020 | 2027,7756
product_id_part_name_brand_model_year_start_year_end_component_000673,6,1,1,61732495,main cylinder -(front) | skoda | octavia | 2013 | 2020,7781
product_id_part_name_brand_model_year_start_year_end_component_000674,6,1,1,66002340,actuator loom -(left front) | skoda | octavia | 2013 | 2020,7792
product_id_part_name_brand_model_year_start_year_end_component_000675,6,1,1,54545172,actuator loom -(right front) | skoda | octavia | 2005 | 2013,7794
product_id_part_name_brand_model_year_start_year_end_component_000676,6,1,1,56890768,airbag krocksensor -(right front) | skoda | octavia | 2013 | 2020,7802
product_id_part_name_brand_model_year_start_year_end_component_000677,6,1,1,59583084,aktivt kollisionsskydd sensor - | skoda | octavia | 2013 | 2020,7805
product_id_part_name_brand_model_year_start_year_end_component_000678,6,1,1,59692317,aktivt kollisionsskydd sensor -(right rear) | skoda | octavia | 2013 | 2020,7806
product_id_part_name_brand_model_year_start_year_end_component_000679,6,1,1,59936268,aktivt kollisionsskydd sensor -(right) | skoda | octavia | 2013 | 2020,7808
product_id_part_name_brand_model_year_start_year_end_component_000680,6,1,1,53480535,control unit xenon - | skoda | octavia | 2013 | 2020,7810
product_id_part_name_brand_model_year_start_year_end_component_000681,6,1,1,65497975,control unit xenon -(left front) | skoda | octavia | 2013 | 2020,7811
product_id_part_name_brand_model_year_start_year_end_component_000682,6,1,1,60222049,control unit xenon -(left) | skoda | octavia | 2005 | 2013,7812
product_id_part_name_brand_model_year_start_year_end_component_000683,6,1,1,65575757,control unit xenon -(front) | skoda | octavia | 2013 | 2020,7813
product_id_part_name_brand_model_year_start_year_end_component_000684,6,1,1,60208724,dragkrok styrenhet -(rear) | skoda | octavia | 2013 | 2020,7818
product_id_part_name_brand_model_year_start_year_end_component_000685,6,1,1,66466052,fuse box / electricity central -(front) | skoda | octavia | 2005 | 2013,7822
product_id_part_name_brand_model_year_start_year_end_component_000686,6,1,1,53501898,fuse box / electricity central -(interior front) | skoda | octavia | 2013 | 2020,7824
product_id_part_name_brand_model_year_start_year_end_component_000688,6,1,1,53380963,ljusinställning lägesgivare - | skoda | octavia | 2013 | 2020,7836
product_id_part_name_brand_model_year_start_year_end_component_000689,6,1,1,60538497,ljusinställning lägesgivare -(rear) | skoda | octavia | 2013 | 2020,7837
product_id_part_name_brand_model_year_start_year_end_component_000690,6,1,1,63589615,other relay - | skoda | octavia | 2013 | 2020,7845
product_id_part_name_brand_model_year_start_year_end_component_000691,6,1,1,54049082,parking control unit - | skoda | octavia | 2005 | 2013,7850
product_id_part_name_brand_model_year_start_year_end_component_000692,6,1,1,53510437,signal horn -(front) | skoda | octavia | 2013 | 2020,7865
product_id_part_name_brand_model_year_start_year_end_component_000693,6,1,1,54442596,battery box / fixing / holder - | skoda | octavia | 2005 | 2013,7873
product_id_part_name_brand_model_year_start_year_end_component_000695,6,1,1,64594097,kamera utvändig - | skoda | octavia | 2020 | 2027,7886
product_id_part_name_brand_model_year_start_year_end_component_000696,6,1,1,53380920,kamera utvändig -(rear) | skoda | octavia | 2013 | 2020,7888
product_id_part_name_brand_model_year_start_year_end_component_000697,6,1,1,54671236,parkeringshjälp frontsensor - | skoda | octavia | 2020 | 2027,7900
product_id_part_name_brand_model_year_start_year_end_component_000698,6,1,1,54688469,bränslepump styrenhet - | skoda | octavia | 2013 | 2020,7929
product_id_part_name_brand_model_year_start_year_end_component_000699,6,1,1,54468823,central lock control unit - | skoda | octavia | 1996 | 2011,7938
product_id_part_name_brand_model_year_start_year_end_component_000700,6,1,1,54446096,dörr styrenhet -(right front) | skoda | octavia | 2013 | 2020,7939
product_id_part_name_brand_model_year_start_year_end_component_000701,6,1,1,54446145,dörr styrenhet -(left front) | skoda | octavia | 2013 | 2020,7940
product_id_part_name_brand_model_year_start_year_end_component_000702,6,1,1,54447608,dörr styrenhet - | skoda | octavia | 2013 | 2020,7941
product_id_part_name_brand_model_year_start_year_end_component_000703,6,1,1,65510436,dörr styrenhet -(left front) | skoda | octavia | 2020 | 2027,7942
product_id_part_name_brand_model_year_start_year_end_component_000704,6,1,1,65511004,dörr styrenhet -(right front) | skoda | octavia | 2020 | 2027,7943
product_id_part_name_brand_model_year_start_year_end_component_000705,6,1,1,53420634,insp.pump diesel control unit - | skoda | octavia | 2013 | 2020,7944
product_id_part_name_brand_model_year_start_year_end_component_000706,6,1,1,54487372,insp.pump diesel control unit - | skoda | octavia | 1996 | 2011,7948
product_id_part_name_brand_model_year_start_year_end_component_000708,6,1,1,60213093,engine gasoline -(front) | skoda | octavia | 2013 | 2020,7982
product_id_part_name_brand_model_year_start_year_end_component_000709,6,1,1,54385393,engine casing - | skoda | octavia | 2005 | 2013,7985
product_id_part_name_brand_model_year_start_year_end_component_000710,6,1,1,54582425,turbo aggregate - | skoda | octavia | 2005 | 2013,8010
product_id_part_name_brand_model_year_start_year_end_component_000711,6,1,1,53418422,belt tensioner for fan belt - | skoda | octavia | 1996 | 2011,8016
product_id_part_name_brand_model_year_start_year_end_component_000712,6,1,1,54084846,cam belt / transmission cap - | skoda | octavia | 2005 | 2013,8021
product_id_part_name_brand_model_year_start_year_end_component_000713,6,1,1,62007019,piston / rod - | skoda | octavia | 2013 | 2020,8030
product_id_part_name_brand_model_year_start_year_end_component_000714,6,1,1,54659768,fuel tank injection - | skoda | octavia | 2013 | 2020,8079
product_id_part_name_brand_model_year_start_year_end_component_000715,6,1,1,54479475,rubber bellow / tube - | skoda | octavia | 2005 | 2013,8089
product_id_part_name_brand_model_year_start_year_end_component_000716,6,1,1,53489119,tank lid - | skoda | octavia | 2020 | 2027,8095
product_id_part_name_brand_model_year_start_year_end_component_000717,6,1,1,53900720,tank lid - | skoda | octavia | 2013 | 2020,8096
product_id_part_name_brand_model_year_start_year_end_component_000718,6,1,1,54045264,throttle housing - | skoda | octavia | 2005 | 2013,8099
product_id_part_name_brand_model_year_start_year_end_component_000719,6,1,1,54386802,throttle housing - | skoda | octavia | 1996 | 2011,8100
product_id_part_name_brand_model_year_start_year_end_component_000720,6,1,1,53835085,carbon canister - | skoda | octavia | 1996 | 2011,8111
product_id_part_name_brand_model_year_start_year_end_component_000721,6,1,1,53661860,förpump diesel - | skoda | octavia | 1996 | 2011,8117
product_id_part_name_brand_model_year_start_year_end_component_000722,6,1,1,62767166,diesel tank -(rear) | skoda | octavia | 2013 | 2020,8123
product_id_part_name_brand_model_year_start_year_end_component_000723,6,1,1,53664646,diesel tank - | skoda | octavia | 2005 | 2013,8124
product_id_part_name_brand_model_year_start_year_end_component_000724,6,1,1,63425718,automatic gear -(front) | skoda | octavia | 2013 | 2020,8128
product_id_part_name_brand_model_year_start_year_end_component_000725,6,1,1,53387859,automatic gear - | skoda | octavia | 2013 | 2020,8131
product_id_part_name_brand_model_year_start_year_end_component_000726,6,1,1,59823602,drive shaft -(left front) | skoda | octavia | 2020 | 2027,8157
product_id_part_name_brand_model_year_start_year_end_component_000727,6,1,1,53680043,gear box bracket - | skoda | octavia | 1996 | 2011,8187
product_id_part_name_brand_model_year_start_year_end_component_000728,6,1,1,61730744,gear box bracket -(left front) | skoda | octavia | 2013 | 2020,8189
product_id_part_name_brand_model_year_start_year_end_component_000729,6,1,1,54092903,clutch cylinder main - | skoda | octavia | 2005 | 2013,8190
product_id_part_name_brand_model_year_start_year_end_component_000730,6,1,1,53407578,gear distributor box - | skoda | octavia | 2005 | 2013,8191
product_id_part_name_brand_model_year_start_year_end_component_000731,6,1,1,53935349,gear lever - | skoda | octavia | 2020 | 2027,8200
product_id_part_name_brand_model_year_start_year_end_component_000732,6,1,1,62662751,gear lever -(interior front) | skoda | octavia | 2013 | 2020,8202
product_id_part_name_brand_model_year_start_year_end_component_000733,6,1,1,54501287,inter axle compl. - | skoda | octavia | 1996 | 2011,8207
product_id_part_name_brand_model_year_start_year_end_component_000734,6,1,1,53843011,hub rear -(left rear) | skoda | octavia | 1996 | 2011,8210
product_id_part_name_brand_model_year_start_year_end_component_000735,6,1,1,53590615,hub rear -(left rear) | skoda | octavia | 2020 | 2027,8211
product_id_part_name_brand_model_year_start_year_end_component_000736,6,1,1,53595243,hub rear -(right rear) | skoda | octavia | 2020 | 2027,8212
product_id_part_name_brand_model_year_start_year_end_component_000737,6,1,1,53525478,hub rear -(rear) | skoda | octavia | 2013 | 2020,8219
product_id_part_name_brand_model_year_start_year_end_component_000738,6,1,1,53520567,rear axle beam -(rear) | skoda | octavia | 2013 | 2020,8227
product_id_part_name_brand_model_year_start_year_end_component_000739,6,1,1,54680056,shock absorbers rear -(rear) | skoda | octavia | 2020 | 2027,8237
product_id_part_name_brand_model_year_start_year_end_component_000740,6,1,1,56911282,suspension -(rear) | skoda | octavia | 2005 | 2013,8247
product_id_part_name_brand_model_year_start_year_end_component_000743,6,1,1,53877812,trailing link rear -(left rear lower) | skoda | octavia | 2005 | 2013,8271
product_id_part_name_brand_model_year_start_year_end_component_000750,5,5,1,"53420251, 53472798, 53726528, 53728059, 53834883",injection control unit - | toyota | corolla | 2002 | 2007,4519
product_id_part_name_brand_model_year_start_year_end_component_000751,5,5,1,"53653516, 54212370, 54469829, 56545219, 59382148",air purifier - | toyota | corolla | 2002 | 2007,4765
product_id_part_name_brand_model_year_start_year_end_component_000752,5,5,1,"53367963, 54417013, 54521794, 56269960, 60224934",drive shaft -(left front) | toyota | corolla | 2008 | 2012,4860
product_id_part_name_brand_model_year_start_year_end_component_000753,5,2,1,"60134631, 66455737",rear axle beam -(rear) | toyota | corolla | 2019 | 2027,5023
product_id_part_name_brand_model_year_start_year_end_component_000744,5,1,1,54070103,"other control unit - , e- | vw | golf | 1998 | 2006",154
product_id_part_name_brand_model_year_start_year_end_component_000745,5,1,1,57733393,"diesel injection pump - , e- | vw | golf | 2013 | 2020",388
product_id_part_name_brand_model_year_start_year_end_component_000746,5,1,1,53523674,"diesel injection pump - , e- | vw | golf | 1998 | 2006",389
product_id_part_name_brand_model_year_start_year_end_component_000747,5,1,1,53679613,"diesel injection pump - , e- | vw | golf | 1984 | 1991",391
product_id_part_name_brand_model_year_start_year_end_component_000748,5,1,1,62199608,"fuel distributor - , e- | vw | golf | 2013 | 2020",397
product_id_part_name_brand_model_year_start_year_end_component_000749,5,1,1,54428094,"wheel bearing spindle shaft - , e-(left rear) | vw | golf | 2004 | 2009",617
product_id_part_name_brand_model_year_start_year_end_component_000754,5,1,1,63707683,control unit xenon - | skoda | octavia | 2005 | 2013,7814
product_id_part_name_brand_model_year_start_year_end_component_000755,5,1,1,64574548,rear sensor - | skoda | octavia | 2013 | 2020,7858
product_id_part_name_brand_model_year_start_year_end_component_000756,5,1,1,63016293,parkeringshjälp frontsensor -(interior) | skoda | octavia | 2020 | 2027,7904
product_id_part_name_brand_model_year_start_year_end_component_000757,5,1,1,53847562,tank lid - | skoda | octavia | 1996 | 2011,8098
product_id_part_name_brand_model_year_start_year_end_component_000758,4,4,1,"53402114, 53455139, 53471242, 63158119",passenger airbag - | toyota | corolla | 2008 | 2012,4356
product_id_part_name_brand_model_year_start_year_end_component_000759,4,4,1,"53421835, 54219687, 55885461, 61886697",brake servo - | toyota | corolla | 2013 | 2018,4439
product_id_part_name_brand_model_year_start_year_end_component_000760,4,4,1,"55488983, 56121481, 57168981, 59868871",caliper bracket -(left front) | toyota | corolla | 2002 | 2007,4448
product_id_part_name_brand_model_year_start_year_end_component_000761,4,4,1,"54341930, 56051567, 59746205, 59747247",main cylinder - | toyota | corolla | 2002 | 2007,4457
product_id_part_name_brand_model_year_start_year_end_component_000762,4,4,1,"53685056, 54063593, 54556265, 56798552",abs hydraulic pump - | toyota | corolla | 2008 | 2012,4467
product_id_part_name_brand_model_year_start_year_end_component_000763,4,4,1,"54552749, 54573754, 54586417, 55593606",abs hydraulic pump - | toyota | corolla | 2002 | 2007,4469
product_id_part_name_brand_model_year_start_year_end_component_000764,4,4,1,"65402900, 65402901, 65471012, 65684681",rear sensor -(centre) | toyota | corolla | 2019 | 2027,4613
product_id_part_name_brand_model_year_start_year_end_component_000765,4,4,1,"54648612, 58355946, 61808600, 64976668",starter gasoline - | toyota | corolla | 2013 | 2018,4690
product_id_part_name_brand_model_year_start_year_end_component_000766,4,4,1,"53655680, 53820047, 54509654, 54577046",tank lid - | toyota | corolla | 2002 | 2007,4815
product_id_part_name_brand_model_year_start_year_end_component_000767,4,4,1,"53374161, 54232635, 54626514, 65057801",drive shaft -(left front) | toyota | corolla | 2013 | 2018,4855
product_id_part_name_brand_model_year_start_year_end_component_000768,4,1,1,64797981,adaptiv farthållare sensor -(front) | skoda | octavia | 2013 | 2020,9005
product_id_part_name_brand_model_year_start_year_end_component_000770,3,3,1,"53836781, 54365466, 54365505",hand brake lever - | toyota | corolla | 1993 | 1997,4477
product_id_part_name_brand_model_year_start_year_end_component_000771,3,3,1,"55828294, 61768055, 61768469",actuator loom - | toyota | corolla | 2019 | 2027,4492
product_id_part_name_brand_model_year_start_year_end_component_000772,3,3,1,"53921012, 54547853, 54586039",airbag front sensor -(right) | toyota | corolla | 1998 | 2001,4508
product_id_part_name_brand_model_year_start_year_end_component_000773,3,3,1,"53383800, 54434817, 60224931",injection control unit - | toyota | corolla | 2008 | 2012,4516
product_id_part_name_brand_model_year_start_year_end_component_000774,3,3,1,"54132421, 58710791, 66210039",other relay - | toyota | corolla | 2019 | 2027,4537
product_id_part_name_brand_model_year_start_year_end_component_000775,3,3,1,"53835699, 53875465, 54568794",sensor abs - | toyota | corolla | 1993 | 1997,4562
product_id_part_name_brand_model_year_start_year_end_component_000776,3,3,1,"65402874, 65402876, 65594770",rear sensor -(exterior) | toyota | corolla | 2019 | 2027,4610
product_id_part_name_brand_model_year_start_year_end_component_000777,3,3,1,"53705345, 53713804, 53727775",alternator - | toyota | corolla | 2002 | 2007,4652
product_id_part_name_brand_model_year_start_year_end_component_000779,3,3,1,"53449533, 54036224, 54561934",mass air-flow sensor - | toyota | corolla | 2008 | 2012,4805
product_id_part_name_brand_model_year_start_year_end_component_000780,3,3,1,"54537330, 54611174, 54619116",strut rear -(right rear) | toyota | corolla | 2002 | 2007,4972
product_id_part_name_brand_model_year_start_year_end_component_000778,3,2,1,"53860384, 61425451",starter diesel - | toyota | corolla | 2008 | 2012,4736
product_id_part_name_brand_model_year_start_year_end_component_000769,3,1,1,64047277,"drive shaft - , e-(right rear) | vw | golf | 2020 | 2027",2382
product_id_part_name_brand_model_year_start_year_end_component_000781,3,1,1,54520171,mapp sensor - | toyota | corolla | 1988 | 1992,6317
product_id_part_name_brand_model_year_start_year_end_component_000782,2,2,1,"54282984, 64976735",contact roll airbag - | toyota | corolla | 2013 | 2018,4306
product_id_part_name_brand_model_year_start_year_end_component_000783,2,2,1,"53447491, 53487808",steering wheel airbag - | toyota | corolla | 2008 | 2012,4374
product_id_part_name_brand_model_year_start_year_end_component_000784,2,2,1,"54151623, 65861514",brake servo- | toyota | corolla | 2019 | 2027,4437
product_id_part_name_brand_model_year_start_year_end_component_000785,2,2,1,"54066047, 54472538",brake servo - | toyota | corolla | 2008 | 2012,4442
product_id_part_name_brand_model_year_start_year_end_component_000786,2,2,1,"54537570, 62648588",caliper bracket -(right rear) | toyota | corolla | 2002 | 2007,4446
product_id_part_name_brand_model_year_start_year_end_component_000787,2,2,1,"56121480, 57168980",caliper bracket -(right front) | toyota | corolla | 2002 | 2007,4451
product_id_part_name_brand_model_year_start_year_end_component_000788,2,2,1,"54365356, 54365725",hand brake lever - | toyota | corolla | 1988 | 1992,4479
product_id_part_name_brand_model_year_start_year_end_component_000789,2,2,1,"54448595, 64311333",actuator loom -(right rear) | toyota | corolla | 2008 | 2012,4491
product_id_part_name_brand_model_year_start_year_end_component_000790,2,2,1,"54574000, 54578012",other relay - | toyota | corolla | 1998 | 2001,4538
product_id_part_name_brand_model_year_start_year_end_component_000791,2,2,1,"65618407, 65735586",alternator - | toyota | corolla | 1998 | 2001,4657
product_id_part_name_brand_model_year_start_year_end_component_000792,2,2,1,"54316693, 54579565",coil - | toyota | corolla | 1998 | 2001,4663
product_id_part_name_brand_model_year_start_year_end_component_000793,2,2,1,"65592302, 65592303",coil - | toyota | corolla | 2019 | 2027,4668
product_id_part_name_brand_model_year_start_year_end_component_000794,2,2,1,"53725225, 53821469",starter gasoline - | toyota | corolla | 1998 | 2001,4698
product_id_part_name_brand_model_year_start_year_end_component_000795,2,2,1,"53386263, 53492819",engine diesel- | toyota | corolla | 2002 | 2007,4706
product_id_part_name_brand_model_year_start_year_end_component_000796,2,2,1,"56096102, 60805742",starter diesel- | toyota | corolla | 2008 | 2012,4740
product_id_part_name_brand_model_year_start_year_end_component_000797,2,2,1,"53614662, 53997747",carbon canister- | toyota | corolla | 2002 | 2007,4820
product_id_part_name_brand_model_year_start_year_end_component_000798,2,2,1,"53663283, 57274845",clutch cylinder slave - | toyota | corolla | 1983 | 1987,4922
product_id_part_name_brand_model_year_start_year_end_component_000799,2,2,1,"54101695, 54604285",gear box bracket - | toyota | corolla | 2002 | 2007,4937
product_id_part_name_brand_model_year_start_year_end_component_000800,2,2,1,"54599783, 54609541",strut rear -(right rear) | toyota | corolla | 1988 | 1992,4978
product_id_part_name_brand_model_year_start_year_end_component_000801,2,2,1,"53682952, 54479232",strut rear -(left) | toyota | corolla | 1983 | 1987,4982
product_id_part_name_brand_model_year_start_year_end_component_000802,2,2,1,"61890414, 61890420",suspension -(rear) | toyota | corolla | 2013 | 2018,5045
product_id_part_name_brand_model_year_start_year_end_component_000803,2,2,1,"53722743, 53722744",trailing link rear -(left) | toyota | corolla | 1993 | 1997,5081
product_id_part_name_brand_model_year_start_year_end_component_000804,2,2,1,"53707144, 53725967",trailing link rear -(right) | toyota | corolla | 1993 | 1997,5087
product_id_part_name_brand_model_year_start_year_end_component_000805,1,1,1,65318665,"brake servo - , e- | vw | golf | 2009 | 2013",93
product_id_part_name_brand_model_year_start_year_end_component_000806,1,1,1,53931605,"wheel bearing spindle shaft - , e-(left rear) | vw | golf | 2009 | 2013",1251
product_id_part_name_brand_model_year_start_year_end_component_000807,1,1,1,64450819,hub rear -(right rear) | toyota | corolla | 2002 | 2007,4271
product_id_part_name_brand_model_year_start_year_end_component_000808,1,1,1,64976693,curtain airbags -(right) | toyota | corolla | 2013 | 2018,4337
product_id_part_name_brand_model_year_start_year_end_component_000809,1,1,1,64976694,curtain airbags -(left) | toyota | corolla | 2013 | 2018,4338
product_id_part_name_brand_model_year_start_year_end_component_000810,1,1,1,54464655,knee -(left front) | toyota | corolla | 2008 | 2012,4354
product_id_part_name_brand_model_year_start_year_end_component_000811,1,1,1,53710872,steering wheel airbag - | toyota | corolla | 1993 | 1997,4371
product_id_part_name_brand_model_year_start_year_end_component_000812,1,1,1,65399999,steering wheel airbag- | toyota | corolla | 2019 | 2027,4373
product_id_part_name_brand_model_year_start_year_end_component_000813,1,1,1,53714970,brake servo - | toyota | corolla | 1998 | 2001,4445
product_id_part_name_brand_model_year_start_year_end_component_000814,1,1,1,54457578,caliper bracket -(right front) | toyota | corolla | 2008 | 2012,4455
product_id_part_name_brand_model_year_start_year_end_component_000815,1,1,1,54513878,main cylinder - | toyota | corolla | 2008 | 2012,4459
product_id_part_name_brand_model_year_start_year_end_component_000816,1,1,1,54371340,main cylinder- | toyota | corolla | 1988 | 1992,4461
product_id_part_name_brand_model_year_start_year_end_component_000817,1,1,1,54538992,main cylinder- | toyota | corolla | 1993 | 1997,4462
product_id_part_name_brand_model_year_start_year_end_component_000818,1,1,1,53723167,main cylinder - | toyota | corolla | 1993 | 1997,4464
product_id_part_name_brand_model_year_start_year_end_component_000819,1,1,1,53392046,main cylinder - | toyota | corolla | 2013 | 2018,4465
product_id_part_name_brand_model_year_start_year_end_component_000820,1,1,1,53728071,abs hydraulic pump - | toyota | corolla | 1998 | 2001,4474
product_id_part_name_brand_model_year_start_year_end_component_000821,1,1,1,53831986,actuator loom -(right front) | toyota | corolla | 2002 | 2007,4486
product_id_part_name_brand_model_year_start_year_end_component_000822,1,1,1,53833528,actuator loom -(right rear) | toyota | corolla | 2002 | 2007,4487
product_id_part_name_brand_model_year_start_year_end_component_000823,1,1,1,59241764,actuator loom -(left) | toyota | corolla | 2019 | 2027,4489
product_id_part_name_brand_model_year_start_year_end_component_000824,1,1,1,65304226,actuator loom -(left rear) | toyota | corolla | 2008 | 2012,4490
product_id_part_name_brand_model_year_start_year_end_component_000825,1,1,1,65434859,airbag control unit- | toyota | corolla | 2008 | 2012,4504
product_id_part_name_brand_model_year_start_year_end_component_000826,1,1,1,54655649,airbag front sensor -(left front) | toyota | corolla | 2008 | 2012,4511
product_id_part_name_brand_model_year_start_year_end_component_000827,1,1,1,53834731,injection control unit -(interior front) | toyota | corolla | 2002 | 2007,4518
product_id_part_name_brand_model_year_start_year_end_component_000828,1,1,1,53727624,injection control unit - | toyota | corolla | 1998 | 2001,4520
product_id_part_name_brand_model_year_start_year_end_component_000829,1,1,1,58385449,kamera utvändig - | toyota | corolla | 2013 | 2018,4528
product_id_part_name_brand_model_year_start_year_end_component_000830,1,1,1,57231213,kamera utvändig -(rear) | toyota | corolla | 2019 | 2027,4529
product_id_part_name_brand_model_year_start_year_end_component_000831,1,1,1,53831848,other relay - | toyota | corolla | 1993 | 1997,4540
product_id_part_name_brand_model_year_start_year_end_component_000832,1,1,1,54530676,other relay - | toyota | corolla | 2008 | 2012,4542
product_id_part_name_brand_model_year_start_year_end_component_000833,1,1,1,64257770,fuse box / electricity central- | toyota | corolla | 2002 | 2007,4590
product_id_part_name_brand_model_year_start_year_end_component_000834,1,1,1,54537964,fuse box / electricity central - | toyota | corolla | 1998 | 2001,4594
product_id_part_name_brand_model_year_start_year_end_component_000835,1,1,1,65594694,rear sensor-(interior) | toyota | corolla | 2019 | 2027,4608
product_id_part_name_brand_model_year_start_year_end_component_000836,1,1,1,62519614,central lock control unit - | toyota | corolla | 2008 | 2012,4621
product_id_part_name_brand_model_year_start_year_end_component_000837,1,1,1,53655455,control unit xenon - | toyota | corolla | 2008 | 2012,4626
product_id_part_name_brand_model_year_start_year_end_component_000838,1,1,1,56096089,tank transmitters - | toyota | corolla | 2008 | 2012,4647
product_id_part_name_brand_model_year_start_year_end_component_000839,1,1,1,61808601,alternator- | toyota | corolla | 2013 | 2018,4651
product_id_part_name_brand_model_year_start_year_end_component_000840,1,1,1,54572294,distributors - | toyota | corolla | 1983 | 1987,4672
product_id_part_name_brand_model_year_start_year_end_component_000841,1,1,1,54398229,engine casing - | toyota | corolla | 1998 | 2001,4723
product_id_part_name_brand_model_year_start_year_end_component_000842,1,1,1,54192064,engine casing- | toyota | corolla | 2008 | 2012,4726
product_id_part_name_brand_model_year_start_year_end_component_000843,1,1,1,54476682,pulley - | toyota | corolla | 1983 | 1987,4733
product_id_part_name_brand_model_year_start_year_end_component_000844,1,1,1,54583169,starter diesel - | toyota | corolla | 1982 | 1987,4734
product_id_part_name_brand_model_year_start_year_end_component_000845,1,1,1,54539423,motor bracket -(right front) | toyota | corolla | 1998 | 2001,4745
product_id_part_name_brand_model_year_start_year_end_component_000846,1,1,1,54546190,motor bracket - | toyota | corolla | 1998 | 2001,4746
product_id_part_name_brand_model_year_start_year_end_component_000847,1,1,1,54620422,motor bracket- | toyota | corolla | 2002 | 2007,4747
product_id_part_name_brand_model_year_start_year_end_component_000848,1,1,1,53823584,motor bracket -(left front) | toyota | corolla | 2002 | 2007,4750
product_id_part_name_brand_model_year_start_year_end_component_000849,1,1,1,54609722,motor bracket -(rear) | toyota | corolla | 2002 | 2007,4753
product_id_part_name_brand_model_year_start_year_end_component_000850,1,1,1,62465176,air purifier- | toyota | corolla | 2002 | 2007,4760
product_id_part_name_brand_model_year_start_year_end_component_000851,1,1,1,65774551,air purifier- | toyota | corolla | 2008 | 2012,4761
product_id_part_name_brand_model_year_start_year_end_component_000852,1,1,1,54394640,air purifier - | toyota | corolla | 1998 | 2001,4764
product_id_part_name_brand_model_year_start_year_end_component_000853,1,1,1,56142209,deliverer- | toyota | corolla | 1998 | 2001,4779
product_id_part_name_brand_model_year_start_year_end_component_000854,1,1,1,54070887,mass air-flow sensor - | toyota | corolla | 1998 | 2001,4800
product_id_part_name_brand_model_year_start_year_end_component_000855,1,1,1,55589293,mass air-flow sensor- | toyota | corolla | 2002 | 2007,4804
product_id_part_name_brand_model_year_start_year_end_component_000856,1,1,1,59545708,tank lid- | toyota | corolla | 2008 | 2012,4810
product_id_part_name_brand_model_year_start_year_end_component_000857,1,1,1,53864712,tank lid - | toyota | corolla | 1993 | 1997,4817
product_id_part_name_brand_model_year_start_year_end_component_000858,1,1,1,56096094,fuel filter / holder- | toyota | corolla | 2008 | 2012,4824
product_id_part_name_brand_model_year_start_year_end_component_000859,1,1,1,54023907,fuel filter / holder - | toyota | corolla | 1998 | 2001,4828
product_id_part_name_brand_model_year_start_year_end_component_000860,1,1,1,61808559,automatic gear - | toyota | corolla | 2013 | 2018,4842
product_id_part_name_brand_model_year_start_year_end_component_000861,1,1,1,65250419,drive shaft-(left front) | toyota | corolla | 2019 | 2027,4853
product_id_part_name_brand_model_year_start_year_end_component_000862,1,1,1,61808614,drive shaft-(left front) | toyota | corolla | 2013 | 2018,4854
